regime,method,seed,system,sd_nmae,sd_nrmse
fewshot_0.01,moirai,71,steel_industry,0.47159576412554494,0.8833433612300954
fewshot_0.01,moirai,101,building_energy,0.2509256552106413,0.4226068605408958
fewshot_0.01,moirai,101,hydraulic,0.11041992144864142,0.20741259822137895
fewshot_0.01,moirai,101,metropt,0.47776567841583034,1.1933290596030866
fewshot_0.01,moirai,101,pmsm,0.04623616359708586,0.13020838505608706
fewshot_0.01,moirai,101,steel_industry,0.4713739533210844,0.8823591947629403
fewshot_0.01,gaugeformer_v13,17,building_energy,0.2476841133321727,0.41736900555391476
fewshot_0.01,gaugeformer_v13,17,hydraulic,0.10634782076331967,0.20459039881597266
fewshot_0.01,gaugeformer_v13,17,metropt,0.47098311507683815,1.1940473598276011
fewshot_0.01,gaugeformer_v13,17,pmsm,0.04591215628106973,0.12970041580449512
fewshot_0.01,gaugeformer_v13,17,steel_industry,0.4684921692042893,0.8854956059619392
fewshot_0.01,gaugeformer_v13,29,building_energy,0.24741169626093035,0.41622453830121225
fewshot_0.01,gaugeformer_v13,29,hydraulic,0.10651374965141004,0.20470843504905983
fewshot_0.01,gaugeformer_v13,29,metropt,0.47211629827150936,1.1947741575673994
fewshot_0.01,gaugeformer_v13,29,pmsm,0.04584484872742408,0.12959783989108145
fewshot_0.01,gaugeformer_v13,29,steel_industry,0.46972407373517616,0.8880183315751727
fewshot_0.01,gaugeformer_v13,43,building_energy,0.24780441127441366,0.41707397885461944
fewshot_0.01,gaugeformer_v13,43,hydraulic,0.10635939318230299,0.20457920933023865
fewshot_0.01,gaugeformer_v13,43,metropt,0.47044384258343364,1.1927496017755124
fewshot_0.01,gaugeformer_v13,43,pmsm,0.04582268698915145,0.12942712341319
fewshot_0.01,gaugeformer_v13,43,steel_industry,0.4690743019259055,0.8865685386445519
fewshot_0.01,gaugeformer_v13,71,building_energy,0.24723302370397746,0.41629135151290075
fewshot_0.01,gaugeformer_v13,71,hydraulic,0.10631796481512336,0.20457751661114876
fewshot_0.01,gaugeformer_v13,71,metropt,0.47309560813007917,1.1937137664367299
fewshot_0.01,gaugeformer_v13,71,pmsm,0.045861548537497555,0.12950609163890645
fewshot_0.01,gaugeformer_v13,71,steel_industry,0.4690957465668137,0.8863646398695961
fewshot_0.01,gaugeformer_v13,101,building_energy,0.248084130582929,0.4185090834930786
fewshot_0.01,gaugeformer_v13,101,hydraulic,0.10635643034701646,0.20456739983941083
fewshot_0.01,gaugeformer_v13,101,metropt,0.4705178789284185,1.193873983542791
