backbone,method,family,seed,system,sd_nmae,sd_nrmse
timer_xl,timer_xl_no_level_experts,joint,71,metropt,0.38240786856407805,0.9718150797833359
timer_xl,timer_xl_no_level_experts,joint,71,pmsm,0.05487325424229857,0.1448043908314135
timer_xl,timer_xl_no_level_experts,joint,71,steel_industry,0.29876502739711974,0.5356235383629551
timer_xl,timer_xl_no_trend_experts,joint,71,building_energy,0.23735576254542015,0.38655787149156645
timer_xl,timer_xl_no_trend_experts,joint,71,hydraulic,0.07320571286207574,0.13816198860561923
timer_xl,timer_xl_no_trend_experts,joint,71,metropt,0.37809763597640467,0.9615154465128631
timer_xl,timer_xl_no_trend_experts,joint,71,pmsm,0.05537761606740558,0.14570931225306913
timer_xl,timer_xl_no_trend_experts,joint,71,steel_industry,0.297647440068814,0.542387064988869
timer_xl,timer_xl_no_origin_win_guard,joint,71,building_energy,0.2372028221662155,0.3904391308734907
timer_xl,timer_xl_no_origin_win_guard,joint,71,hydraulic,0.07277955958792572,0.13769335575359726
timer_xl,timer_xl_no_origin_win_guard,joint,71,metropt,0.3858164083633047,0.973669440379622
timer_xl,timer_xl_no_origin_win_guard,joint,71,pmsm,0.05491326601544858,0.1449707471474128
timer_xl,timer_xl_no_origin_win_guard,joint,71,steel_industry,0.297647440068814,0.542387064988869
timer_xl,timer_xl_no_shrinkage,joint,71,building_energy,0.2445257060941387,0.40684360541116504
timer_xl,timer_xl_no_shrinkage,joint,71,hydraulic,0.10548652864853932,0.2037374420479453
timer_xl,timer_xl_no_shrinkage,joint,71,metropt,0.382645036516524,0.9785225918263889
timer_xl,timer_xl_no_shrinkage,joint,71,pmsm,0.05481929270125238,0.14781774826524444
timer_xl,timer_xl_no_shrinkage,joint,71,steel_industry,0.3138359254336516,0.6290351852926074
timer_xl,timer_xl_no_warmup,joint,71,building_energy,0.2369963500119254,0.3889876462989815
timer_xl,timer_xl_no_warmup,joint,71,hydraulic,0.07331514451890232,0.13844840690216245
timer_xl,timer_xl_no_warmup,joint,71,metropt,0.37801557016505116,0.9613039530120109
timer_xl,timer_xl_no_warmup,joint,71,pmsm,0.05491639077818042,0.1449798799193728
timer_xl,timer_xl_no_warmup,joint,71,steel_industry,0.29936783138754086,0.5455123271267248
timer_xl,timer_xl_no_memory,joint,71,building_energy,0.245574551482887,0.40033699061385053
timer_xl,timer_xl_no_memory,joint,71,hydraulic,0.07254985258900652,0.14420367963338543
timer_xl,timer_xl_no_memory,joint,71,metropt,0.4097907733247967,1.0187591637236089
timer_xl,timer_xl_no_memory,joint,71,pmsm,0.05634952648218458,0.14765862902943588
timer_xl,timer_xl_no_memory,joint,71,steel_industry,0.30145777636282645,0.5400687914767434
timer_xl,timer_xl,loso,101,building_energy,0.27120782967661644,0.42912125579622123
timer_xl,timer_xl_gaugeformer,loso,101,building_energy,0.26002190974642886,0.42159211574625033
timer_xl,timer_xl_no_level_experts,loso,101,building_energy,0.26430526795999276,0.42933505220615475
timer_xl,timer_xl_no_trend_experts,loso,101,building_energy,0.2667332141868002,0.4259259006981041
timer_xl,timer_xl_no_origin_win_guard,loso,101,building_energy,0.25934436490911766,0.4223378396476781
timer_xl,timer_xl_no_shrinkage,loso,101,building_energy,0.26085548417533944,0.43350463937790457
timer_xl,timer_xl_no_warmup,loso,101,building_energy,0.2596807831143987,0.42152278467844995
timer_xl,timer_xl_no_memory,loso,101,building_energy,0.27047012102206447,0.4337982039048885
timer_xl,timer_xl,loso,101,hydraulic,0.32470115508019287,0.4293752448189277
timer_xl,timer_xl_gaugeformer,loso,101,hydraulic,0.21592953085372057,0.3110270567121999
timer_xl,timer_xl_no_level_experts,loso,101,hydraulic,0.21704513750470208,0.3121872650254684
timer_xl,timer_xl_no_trend_experts,loso,101,hydraulic,0.21697726319027466,0.3121686305335042
timer_xl,timer_xl_no_origin_win_guard,loso,101,hydraulic,0.21592953085372057,0.3110270567121999
timer_xl,timer_xl_no_shrinkage,loso,101,hydraulic,0.129025066041237,0.24003637210558082
timer_xl,timer_xl_no_warmup,loso,101,hydraulic,0.21284557717951144,0.30721418362101377
timer_xl,timer_xl_no_memory,loso,101,hydraulic,0.21824074440191216,0.31858786767117037
timer_xl,timer_xl,loso,101,metropt,0.6195021421443504,1.219483940090771
timer_xl,timer_xl_gaugeformer,loso,101,metropt,0.5540113975005531,1.170453519117512
timer_xl,timer_xl_no_level_experts,loso,101,metropt,0.5609071559961294,1.2320789324142396
timer_xl,timer_xl_no_trend_experts,loso,101,metropt,0.5721557214864915,1.1757225461598007
timer_xl,timer_xl_no_origin_win_guard,loso,101,metropt,0.5540113975005531,1.170453519117512
timer_xl,timer_xl_no_shrinkage,loso,101,metropt,0.5005780495380497,1.1725376506910028
timer_xl,timer_xl_no_warmup,loso,101,metropt,0.5533885916783605,1.1702406892212343
timer_xl,timer_xl_no_memory,loso,101,metropt,0.5817064196953108,1.226995284097953
timer_xl,timer_xl,loso,101,pmsm,0.06152223071686088,0.1541452370635199
timer_xl,timer_xl_gaugeformer,loso,101,pmsm,0.05657782794078162,0.14621848949907662
timer_xl,timer_xl_no_level_experts,loso,101,pmsm,0.05652516716293279,0.14600929978311558
timer_xl,timer_xl_no_trend_experts,loso,101,pmsm,0.05696205887039058,0.14681819385259662
timer_xl,timer_xl_no_origin_win_guard,loso,101,pmsm,0.056533373669580285,0.14607633375644777
timer_xl,timer_xl_no_shrinkage,loso,101,pmsm,0.05521592717220946,0.14861209830426272
timer_xl,timer_xl_no_warmup,loso,101,pmsm,0.05656985237229969,0.14621290846040289
timer_xl,timer_xl_no_memory,loso,101,pmsm,0.05804784153603581,0.14884035807133375
timer_xl,timer_xl,loso,101,steel_industry,0.5903075081030538,0.8711700115454215
timer_xl,timer_xl_gaugeformer,loso,101,steel_industry,0.5532994413824408,0.864499012605173
timer_xl,timer_xl_no_level_experts,loso,101,steel_industry,0.5577811012942167,0.8623819436857877
timer_xl,timer_xl_no_trend_experts,loso,101,steel_industry,0.5532994413824408,0.864499012605173
timer_xl,timer_xl_no_origin_win_guard,loso,101,steel_industry,0.5431286964904044,0.8839498609427316
timer_xl,timer_xl_no_shrinkage,loso,101,steel_industry,0.5225852546844194,0.8879819443805689
timer_xl,timer_xl_no_warmup,loso,101,steel_industry,0.5519576940815659,0.8646984575745993
timer_xl,timer_xl_no_memory,loso,101,steel_industry,0.5564712618048924,0.8660133634663689
timer_xl,timer_xl,loso,17,building_energy,0.2686864863687857,0.4267430046346705
timer_xl,timer_xl_gaugeformer,loso,17,building_energy,0.25919854640506407,0.4222668892950441
timer_xl,timer_xl_no_level_experts,loso,17,building_energy,0.2623579610646349,0.4265191177484169
timer_xl,timer_xl_no_trend_experts,loso,17,building_energy,0.2651330030407433,0.4254404796110325
timer_xl,timer_xl_no_origin_win_guard,loso,17,building_energy,0.2581544240572215,0.4218982872817966
timer_xl,timer_xl_no_shrinkage,loso,17,building_energy,0.260642089304684,0.4352885011948973
timer_xl,timer_xl_no_warmup,loso,17,building_energy,0.2586199590646267,0.42207939417108153
timer_xl,timer_xl_no_memory,loso,17,building_energy,0.2686244744575425,0.43244987742840785
timer_xl,timer_xl,loso,17,hydraulic,0.32610561109602754,0.42910470756102864
timer_xl,timer_xl_gaugeformer,loso,17,hydraulic,0.2150598159342743,0.3093446243638724
timer_xl,timer_xl_no_level_experts,loso,17,hydraulic,0.21642125772618725,0.31079006116231944
timer_xl,timer_xl_no_trend_experts,loso,17,hydraulic,0.21601986428242217,0.3104291242952092
timer_xl,timer_xl_no_origin_win_guard,loso,17,hydraulic,0.2150598159342743,0.3093446243638724
timer_xl,timer_xl_no_shrinkage,loso,17,hydraulic,0.12651835267538367,0.2375838015242977
timer_xl,timer_xl_no_warmup,loso,17,hydraulic,0.21199254673184315,0.30551407798071717
timer_xl,timer_xl_no_memory,loso,17,hydraulic,0.21799824937221177,0.3157793542552904
timer_xl,timer_xl,loso,17,metropt,0.5949195087069252,1.195096484563504
timer_xl,timer_xl_gaugeformer,loso,17,metropt,0.5381070228092492,1.1568744720032533
timer_xl,timer_xl_no_level_experts,loso,17,metropt,0.5449998418201678,1.2201155383366433
timer_xl,timer_xl_no_trend_experts,loso,17,metropt,0.5530388845620106,1.1572171832180689
timer_xl,timer_xl_no_origin_win_guard,loso,17,metropt,0.5381070228092492,1.1568744720032533
timer_xl,timer_xl_no_shrinkage,loso,17,metropt,0.49304563912095617,1.1680871219028897
timer_xl,timer_xl_no_warmup,loso,17,metropt,0.5376238213743504,1.1567396264478387
timer_xl,timer_xl_no_memory,loso,17,metropt,0.5673289235402524,1.2133178177645758
timer_xl,timer_xl,loso,17,pmsm,0.06199037491913731,0.15514145950990993
timer_xl,timer_xl_gaugeformer,loso,17,pmsm,0.05676845914056509,0.14679340082599443
timer_xl,timer_xl_no_level_experts,loso,17,pmsm,0.05671033607624123,0.1465694516452173
timer_xl,timer_xl_no_trend_experts,loso,17,pmsm,0.05716530077823154,0.14739662005107151
timer_xl,timer_xl_no_origin_win_guard,loso,17,pmsm,0.056539533861932945,0.1464425722443672
timer_xl,timer_xl_no_shrinkage,loso,17,pmsm,0.05525635521603686,0.14903713304094204
timer_xl,timer_xl_no_warmup,loso,17,pmsm,0.056759268098916016,0.14678577849003865
timer_xl,timer_xl_no_memory,loso,17,pmsm,0.05851355351097116,0.14987370482468984
timer_xl,timer_xl,loso,17,steel_industry,0.57829190738672,0.8752351669984307
timer_xl,timer_xl_gaugeformer,loso,17,steel_industry,0.5429267451472402,0.8695753759262004
timer_xl,timer_xl_no_level_experts,loso,17,steel_industry,0.5473990319720767,0.8673196849056222
timer_xl,timer_xl_no_trend_experts,loso,17,steel_industry,0.5429267451472402,0.8695753759262004
timer_xl,timer_xl_no_origin_win_guard,loso,17,steel_industry,0.5374757602790085,0.885745925699351
timer_xl,timer_xl_no_shrinkage,loso,17,steel_industry,0.5137301296535093,0.8923688446693984
timer_xl,timer_xl_no_warmup,loso,17,steel_industry,0.5418993582929564,0.8700141158250133
timer_xl,timer_xl_no_memory,loso,17,steel_industry,0.5501999351394719,0.8733698567719894
timer_xl,timer_xl,loso,29,building_energy,0.2709403433066322,0.4289321192487196
timer_xl,timer_xl_gaugeformer,loso,29,building_energy,0.2606587974137978,0.42300692722097677
timer_xl,timer_xl_no_level_experts,loso,29,building_energy,0.2643357841660757,0.43014115084287785
timer_xl,timer_xl_no_trend_experts,loso,29,building_energy,0.26713831548946426,0.42687474508028234
timer_xl,timer_xl_no_origin_win_guard,loso,29,building_energy,0.25929601919110196,0.4226715139816566
timer_xl,timer_xl_no_shrinkage,loso,29,building_energy,0.2612837617875023,0.4348053926557822
timer_xl,timer_xl_no_warmup,loso,29,building_energy,0.26022753175256264,0.4228711898865286
timer_xl,timer_xl_no_memory,loso,29,building_energy,0.2697807860500299,0.4332375284023151
timer_xl,timer_xl,loso,29,hydraulic,0.28438767125188763,0.3827410629111482
timer_xl,timer_xl_gaugeformer,loso,29,hydraulic,0.19335346271352355,0.2861345854362933
timer_xl,timer_xl_no_level_experts,loso,29,hydraulic,0.1944142747771536,0.28726022383988825
timer_xl,timer_xl_no_trend_experts,loso,29,hydraulic,0.19419120008126753,0.28708999822594067
timer_xl,timer_xl_no_origin_win_guard,loso,29,hydraulic,0.19335346271352355,0.2861345854362933
timer_xl,timer_xl_no_shrinkage,loso,29,hydraulic,0.1236100208584665,0.2310745531601157
timer_xl,timer_xl_no_warmup,loso,29,hydraulic,0.19081985468930168,0.28302334028884135
timer_xl,timer_xl_no_memory,loso,29,hydraulic,0.19589456412640707,0.2913794050446606
timer_xl,timer_xl,loso,29,metropt,0.6084290835724016,1.2032655951101578
timer_xl,timer_xl_gaugeformer,loso,29,metropt,0.5469514022961282,1.161266333911686
timer_xl,timer_xl_no_level_experts,loso,29,metropt,0.5537937531729716,1.2222411734058292
timer_xl,timer_xl_no_trend_experts,loso,29,metropt,0.5633233218905408,1.1637418828568848
timer_xl,timer_xl_no_origin_win_guard,loso,29,metropt,0.5469514022961282,1.161266333911686
timer_xl,timer_xl_no_shrinkage,loso,29,metropt,0.4976259919261038,1.1686713871287988
timer_xl,timer_xl_no_warmup,loso,29,metropt,0.5464167769564349,1.1611224641507174
timer_xl,timer_xl_no_memory,loso,29,metropt,0.5748259356690454,1.218387407666358
timer_xl,timer_xl,loso,29,pmsm,0.06208694346179533,0.1551364452062681
timer_xl,timer_xl_gaugeformer,loso,29,pmsm,0.05669666735503956,0.14627786432193426
timer_xl,timer_xl_no_level_experts,loso,29,pmsm,0.056639229061537254,0.14605623983034613
timer_xl,timer_xl_no_trend_experts,loso,29,pmsm,0.05712401618702025,0.14693201304648487
timer_xl,timer_xl_no_origin_win_guard,loso,29,pmsm,0.056641093434421676,0.1461309835110306
timer_xl,timer_xl_no_shrinkage,loso,29,pmsm,0.0550682229849609,0.14837814060026686
timer_xl,timer_xl_no_warmup,loso,29,pmsm,0.05668838875645434,0.14627239078069612
timer_xl,timer_xl_no_memory,loso,29,pmsm,0.058538333964659184,0.14968669391672682
timer_xl,timer_xl,loso,29,steel_industry,0.5871596497362094,0.8792901035565439
timer_xl,timer_xl_gaugeformer,loso,29,steel_industry,0.5504263743417569,0.8736706778696094
timer_xl,timer_xl_no_level_experts,loso,29,steel_industry,0.5549640072802277,0.8718452636672025
timer_xl,timer_xl_no_trend_experts,loso,29,steel_industry,0.5504263743417569,0.8736706778696094
timer_xl,timer_xl_no_origin_win_guard,loso,29,steel_industry,0.5427047631549632,0.8883067095564066
timer_xl,timer_xl_no_shrinkage,loso,29,steel_industry,0.5201056745450356,0.8973636686080935
timer_xl,timer_xl_no_warmup,loso,29,steel_industry,0.5495290487963304,0.8742820637999248
timer_xl,timer_xl_no_memory,loso,29,steel_industry,0.5540378637381347,0.8741383152673411
timer_xl,timer_xl,loso,43,building_energy,0.27160156079716746,0.42990550826652896
timer_xl,timer_xl_gaugeformer,loso,43,building_energy,0.2609501795309069,0.4238076232547707
timer_xl,timer_xl_no_level_experts,loso,43,building_energy,0.26412771463181955,0.42987487253565404
timer_xl,timer_xl_no_trend_experts,loso,43,building_energy,0.2670676435267947,0.4268270947906877
timer_xl,timer_xl_no_origin_win_guard,loso,43,building_energy,0.25947178193525894,0.42343078832218917
timer_xl,timer_xl_no_shrinkage,loso,43,building_energy,0.26170534154854264,0.43643035161613475
timer_xl,timer_xl_no_warmup,loso,43,building_energy,0.2606384313792861,0.42404962918061606
timer_xl,timer_xl_no_memory,loso,43,building_energy,0.2707105136888853,0.43421230788914866
timer_xl,timer_xl,loso,43,hydraulic,0.30034477658961645,0.4004598244463549
timer_xl,timer_xl_gaugeformer,loso,43,hydraulic,0.20230428626411365,0.2945393040834137
timer_xl,timer_xl_no_level_experts,loso,43,hydraulic,0.20347740975965384,0.2957903524581177
timer_xl,timer_xl_no_trend_experts,loso,43,hydraulic,0.2031823558999879,0.29552320110377106
timer_xl,timer_xl_no_origin_win_guard,loso,43,hydraulic,0.20230428626411365,0.2945393040834137
timer_xl,timer_xl_no_shrinkage,loso,43,hydraulic,0.12641188083894658,0.23419389426676882
timer_xl,timer_xl_no_warmup,loso,43,hydraulic,0.1995792137886448,0.29121917410624343
timer_xl,timer_xl_no_memory,loso,43,hydraulic,0.20597050597469768,0.3038400483818002
timer_xl,timer_xl,loso,43,metropt,0.6258353351573203,1.2238946259446533
timer_xl,timer_xl_gaugeformer,loso,43,metropt,0.5592344395320356,1.1727867074095488
timer_xl,timer_xl_no_level_experts,loso,43,metropt,0.5661110019027806,1.2346359879442765
timer_xl,timer_xl_no_trend_experts,loso,43,metropt,0.5759022240093502,1.1753228789000514
timer_xl,timer_xl_no_origin_win_guard,loso,43,metropt,0.5592344395320356,1.1727867074095488
timer_xl,timer_xl_no_shrinkage,loso,43,metropt,0.5046602848609416,1.1739634957280958
timer_xl,timer_xl_no_warmup,loso,43,metropt,0.5586269496190922,1.172577826741456
timer_xl,timer_xl_no_memory,loso,43,metropt,0.5858755438950357,1.228771925364109
timer_xl,timer_xl,loso,43,pmsm,0.06163817991455967,0.1546502447062933
timer_xl,timer_xl_gaugeformer,loso,43,pmsm,0.05657372010048606,0.14649312496366873
timer_xl,timer_xl_no_level_experts,loso,43,pmsm,0.05652353435390591,0.14629015453502212
timer_xl,timer_xl_no_trend_experts,loso,43,pmsm,0.05697291592562861,0.1471362797268651
timer_xl,timer_xl_no_origin_win_guard,loso,43,pmsm,0.0564325717163325,0.1463123729379275
timer_xl,timer_xl_no_shrinkage,loso,43,pmsm,0.055098017060582684,0.1487019203643256
timer_xl,timer_xl_no_warmup,loso,43,pmsm,0.05656632914956899,0.1464882057197412
timer_xl,timer_xl_no_memory,loso,43,pmsm,0.05821106530686369,0.14954484351329397
timer_xl,timer_xl,loso,43,steel_industry,0.5781332212185858,0.8650100718722253
timer_xl,timer_xl_gaugeformer,loso,43,steel_industry,0.5431543382751085,0.8603074062028174
timer_xl,timer_xl_no_level_experts,loso,43,steel_industry,0.5476746696299502,0.8583707800634922
timer_xl,timer_xl_no_trend_experts,loso,43,steel_industry,0.5431543382751085,0.8603074062028174
timer_xl,timer_xl_no_origin_win_guard,loso,43,steel_industry,0.5363662628086177,0.8776924301161747
timer_xl,timer_xl_no_shrinkage,loso,43,steel_industry,0.5141750695249674,0.8840827753059577
timer_xl,timer_xl_no_warmup,loso,43,steel_industry,0.5421533368307506,0.8606556252641957
timer_xl,timer_xl_no_memory,loso,43,steel_industry,0.5469847730791866,0.8611377850454307
timer_xl,timer_xl,loso,71,building_energy,0.2739708107208859,0.43116853479629796
timer_xl,timer_xl_gaugeformer,loso,71,building_energy,0.26152105682014226,0.4231360798750253
timer_xl,timer_xl_no_level_experts,loso,71,building_energy,0.2655093886899303,0.4303934270065503
timer_xl,timer_xl_no_trend_experts,loso,71,building_energy,0.26979938355101263,0.42860014847045846
timer_xl,timer_xl_no_origin_win_guard,loso,71,building_energy,0.26084115220258175,0.4237117937707345
timer_xl,timer_xl_no_shrinkage,loso,71,building_energy,0.262021177972159,0.4361013297339715
timer_xl,timer_xl_no_warmup,loso,71,building_energy,0.26097159549544424,0.4230028742484157
timer_xl,timer_xl_no_memory,loso,71,building_energy,0.27242058280370524,0.4355621981512393
timer_xl,timer_xl,loso,71,hydraulic,0.3314995786836954,0.43568160724558586
timer_xl,timer_xl_gaugeformer,loso,71,hydraulic,0.21971059981614668,0.31460634769931833
timer_xl,timer_xl_no_level_experts,loso,71,hydraulic,0.2210872596473186,0.3160475193187386
timer_xl,timer_xl_no_trend_experts,loso,71,hydraulic,0.22067761003822267,0.3156736538583579
timer_xl,timer_xl_no_origin_win_guard,loso,71,hydraulic,0.21971059981614668,0.31460634769931833
timer_xl,timer_xl_no_shrinkage,loso,71,hydraulic,0.1297375694172848,0.24171455116585208
timer_xl,timer_xl_no_warmup,loso,71,hydraulic,0.2165387488108502,0.31065955879284396
timer_xl,timer_xl_no_memory,loso,71,hydraulic,0.22279536020435256,0.32236917315801916
timer_xl,timer_xl,loso,71,metropt,0.6078700587193359,1.2172888652999043
timer_xl,timer_xl_gaugeformer,loso,71,metropt,0.5459668393043849,1.168801130738219
timer_xl,timer_xl_no_level_experts,loso,71,metropt,0.5528547163267737,1.2316482696017743
timer_xl,timer_xl_no_trend_experts,loso,71,metropt,0.5546876592913633,1.1719661689781766
timer_xl,timer_xl_no_origin_win_guard,loso,71,metropt,0.5459668393043849,1.168801130738219
timer_xl,timer_xl_no_shrinkage,loso,71,metropt,0.495771190094946,1.1698621128033042
timer_xl,timer_xl_no_warmup,loso,71,metropt,0.5454695663981114,1.168688245272461
timer_xl,timer_xl_no_memory,loso,71,metropt,0.5751386496999126,1.2264596123915266
timer_xl,timer_xl,loso,71,pmsm,0.0617976206675638,0.15495687350229984
timer_xl,timer_xl_gaugeformer,loso,71,pmsm,0.0566129686606535,0.14635299360862675
timer_xl,timer_xl_no_level_experts,loso,71,pmsm,0.05655924525963054,0.14614324608885748
timer_xl,timer_xl_no_trend_experts,loso,71,pmsm,0.05698879207938657,0.14697433750372857
timer_xl,timer_xl_no_origin_win_guard,loso,71,pmsm,0.05642611011153747,0.146106911768581
timer_xl,timer_xl_no_shrinkage,loso,71,pmsm,0.05510757480715515,0.14849418385353103
timer_xl,timer_xl_no_warmup,loso,71,pmsm,0.05660574234154666,0.14634823623738422
timer_xl,timer_xl_no_memory,loso,71,pmsm,0.058344813033097874,0.14950423250622938
timer_xl,timer_xl,loso,71,steel_industry,0.5734466021269454,0.8704696603247518
timer_xl,timer_xl_gaugeformer,loso,71,steel_industry,0.5404140107336001,0.8621380942929335
timer_xl,timer_xl_no_level_experts,loso,71,steel_industry,0.5449086268899226,0.8601097781783844
timer_xl,timer_xl_no_trend_experts,loso,71,steel_industry,0.5404140107336001,0.8621380942929335
timer_xl,timer_xl_no_origin_win_guard,loso,71,steel_industry,0.5326498276582481,0.881334184759565
timer_xl,timer_xl_no_shrinkage,loso,71,steel_industry,0.5123320837705407,0.8799510899426648
timer_xl,timer_xl_no_warmup,loso,71,steel_industry,0.5394281470188582,0.8625806316420632
timer_xl,timer_xl_no_memory,loso,71,steel_industry,0.5442360204818051,0.8683565735124915
