regime,system,seed,block,elements_per_channel,gaugeformer_v13,moirai,gain
withheld,hydraulic,43,hydraulic:segment-1786:day-0,24,0.10576804860179971,0.11004646082413698,0.004278412222337269
withheld,hydraulic,43,hydraulic:segment-1787:day-0,24,0.09975420323833006,0.10337665092514596,0.0036224476868158967
withheld,hydraulic,43,hydraulic:segment-1788:day-0,24,0.10512142896588028,0.10966687063431702,0.004545441668436734
withheld,hydraulic,43,hydraulic:segment-1789:day-0,24,0.09628566789249479,0.09834393007309845,0.002058262180603662
withheld,hydraulic,43,hydraulic:segment-1790:day-0,24,0.12586135963614142,0.12933092668622775,0.0034695670500863307
withheld,hydraulic,43,hydraulic:segment-1791:day-0,24,0.11173568979614006,0.11694637898782204,0.00521068919168198
withheld,hydraulic,43,hydraulic:segment-1792:day-0,24,0.10596860889076579,0.11100804886998912,0.005039439979223334
withheld,hydraulic,43,hydraulic:segment-1793:day-0,24,0.10385700478032951,0.1064329745025838,0.0025759697222542816
withheld,hydraulic,43,hydraulic:segment-1794:day-0,24,0.10716047486907798,0.11017696729831576,0.00301649242923778
withheld,hydraulic,43,hydraulic:segment-1795:day-0,24,0.10702581509256852,0.11023085066265537,0.0032050355700868477
withheld,hydraulic,43,hydraulic:segment-1796:day-0,24,0.09965260206717057,0.09928347558068047,-0.0003691264864900956
withheld,hydraulic,43,hydraulic:segment-1797:day-0,24,0.10340933507483319,0.10709956069935285,0.0036902256245196635
withheld,hydraulic,43,hydraulic:segment-1798:day-0,24,0.10890419824152145,0.11475230363890929,0.005848105397387837
withheld,hydraulic,43,hydraulic:segment-1799:day-0,24,0.10261605286566218,0.10852802052001893,0.005911967654356753
withheld,hydraulic,43,hydraulic:segment-1800:day-0,24,0.10134217310992985,0.10528415170294589,0.003941978593016038
withheld,hydraulic,43,hydraulic:segment-1801:day-0,24,0.10622357158107934,0.11250256713648137,0.0062789955554020255
withheld,hydraulic,43,hydraulic:segment-1802:day-0,24,0.1042796091003303,0.1068185577133713,0.002538948613041006
withheld,hydraulic,43,hydraulic:segment-1803:day-0,24,0.09902737152647573,0.1030871386818972,0.004059767155421473
withheld,hydraulic,43,hydraulic:segment-1804:day-0,24,0.10316927585325766,0.10548076470029222,0.002311488847034554
withheld,hydraulic,43,hydraulic:segment-1805:day-0,24,0.10153830972164524,0.10466741739888714,0.0031291076772419074
withheld,hydraulic,43,hydraulic:segment-1806:day-0,24,0.106016321392909,0.11081286443322487,0.004796543040315876
withheld,hydraulic,43,hydraulic:segment-1807:day-0,24,0.11667749308736179,0.12265351843445985,0.0059760253470980546
withheld,hydraulic,43,hydraulic:segment-1808:day-0,24,0.1094302600644653,0.11251274932962863,0.0030824892651633296
withheld,hydraulic,43,hydraulic:segment-1809:day-0,24,0.1015543544706599,0.10602753452804325,0.004473180057383355
withheld,hydraulic,43,hydraulic:segment-1810:day-0,24,0.0998321579150298,0.10359087460865761,0.0037587166936278033
withheld,hydraulic,43,hydraulic:segment-1811:day-0,24,0.09827770877694769,0.102957875318647,0.00468016654169931
withheld,hydraulic,43,hydraulic:segment-1812:day-0,24,0.09699122772182574,0.0997634205483007,0.0027721928264749646
withheld,hydraulic,43,hydraulic:segment-1813:day-0,24,0.10221271822215619,0.1075898581532376,0.005377139931081409
withheld,hydraulic,43,hydraulic:segment-1814:day-0,24,0.10058449165884682,0.10577325891515492,0.005188767256308097
withheld,hydraulic,43,hydraulic:segment-1815:day-0,24,0.10037584405368397,0.10555664473611034,0.005180800682426379
withheld,hydraulic,43,hydraulic:segment-1816:day-0,24,0.10259512968361229,0.11013885260044753,0.007543722916835249
withheld,hydraulic,43,hydraulic:segment-1817:day-0,24,0.11339945603268589,0.11905980922769954,0.005660353195013651
withheld,hydraulic,43,hydraulic:segment-1818:day-0,24,0.09665636467877675,0.09816293282716447,0.0015065681483877186
withheld,hydraulic,43,hydraulic:segment-1819:day-0,24,0.09674702245463916,0.09815170685054428,0.0014046843959051175
withheld,hydraulic,43,hydraulic:segment-1820:day-0,24,0.09696599598498482,0.10098865290159051,0.004022656916605694
withheld,hydraulic,43,hydraulic:segment-1821:day-0,24,0.10211911050758049,0.10530967732937961,0.0031905668217991207
withheld,hydraulic,43,hydraulic:segment-1822:day-0,24,0.1040348813410111,0.10828899405812609,0.004254112717114983
withheld,hydraulic,43,hydraulic:segment-1823:day-0,24,0.09965333214919465,0.10767196469285653,0.008018632543661877
withheld,hydraulic,43,hydraulic:segment-1824:day-0,24,0.107139615529969,0.11024417786972773,0.0031045623397587263
withheld,hydraulic,43,hydraulic:segment-1825:day-0,24,0.10810468378896794,0.11384657022792485,0.005741886438956914
withheld,hydraulic,43,hydraulic:segment-1826:day-0,24,0.10652924388948823,0.10873208506534363,0.0022028411758553967
withheld,hydraulic,43,hydraulic:segment-1827:day-0,24,0.1042436135320777,0.10914676824738094,0.00490315471530324
withheld,hydraulic,43,hydraulic:segment-1828:day-0,24,0.10374700817127958,0.10590033960034857,0.002153331429068997
withheld,hydraulic,43,hydraulic:segment-1829:day-0,24,0.10316641978733773,0.10607389144850321,0.0029074716611654783
withheld,hydraulic,43,hydraulic:segment-1830:day-0,24,0.10036008642068835,0.10149699742282463,0.0011369110021362816
withheld,hydraulic,43,hydraulic:segment-1831:day-0,24,0.10035129690813638,0.1031678427107933,0.002816545802656917
withheld,hydraulic,43,hydraulic:segment-1832:day-0,24,0.10337024556596297,0.10716871287555511,0.0037984673095921434
withheld,hydraulic,43,hydraulic:segment-1833:day-0,24,0.09813641197214332,0.10237614714717509,0.004239735175031775
withheld,hydraulic,43,hydraulic:segment-1834:day-0,24,0.11139920947696832,0.11360569162454497,0.002206482147576641
withheld,hydraulic,43,hydraulic:segment-1835:day-0,24,0.09568438958523666,0.09541980534590237,-0.00026458423933428676
withheld,hydraulic,43,hydraulic:segment-1836:day-0,24,0.10616536372649803,0.10960656590448534,0.0034412021779873098
withheld,hydraulic,43,hydraulic:segment-1837:day-0,24,0.099431391033267,0.10161966715788355,0.002188276124616556
withheld,hydraulic,43,hydraulic:segment-1838:day-0,24,0.10709582855896346,0.11002954504969156,0.0029337164907281
withheld,hydraulic,43,hydraulic:segment-1839:day-0,24,0.09986552665033425,0.10116946054288367,0.0013039338925494165
withheld,hydraulic,43,hydraulic:segment-1840:day-0,24,0.10531850870381902,0.1076668394302018,0.002348330726382783
withheld,hydraulic,43,hydraulic:segment-1841:day-0,24,0.11116759565062453,0.11379580359709715,0.002628207946472616
withheld,hydraulic,43,hydraulic:segment-1842:day-0,24,0.10347106322482602,0.10793449316035497,0.004463429935528951
withheld,hydraulic,43,hydraulic:segment-1843:day-0,24,0.0968522660683407,0.09977415754853587,0.002921891480195171
withheld,hydraulic,43,hydraulic:segment-1844:day-0,24,0.0974983010819803,0.09994299304678078,0.0024446919648004883
withheld,hydraulic,43,hydraulic:segment-1845:day-0,24,0.09869965169160894,0.10262698802929875,0.00392733633768981
withheld,hydraulic,43,hydraulic:segment-1846:day-0,24,0.10627665255656334,0.10932960960637887,0.0030529570498155356
withheld,hydraulic,43,hydraulic:segment-1847:day-0,24,0.10434542926090182,0.10721242028557502,0.002866991024673207
withheld,hydraulic,43,hydraulic:segment-1848:day-0,24,0.10189575120152197,0.10518443371138322,0.0032886825098612515
withheld,hydraulic,43,hydraulic:segment-1849:day-0,24,0.10248897710990983,0.10763339643284837,0.005144419322938548
withheld,hydraulic,43,hydraulic:segment-1850:day-0,24,0.09929417943541713,0.1020901273812354,0.002795947945818264
withheld,hydraulic,43,hydraulic:segment-1851:day-0,24,0.10363272453464287,0.10429979212639542,0.000667067591752557
withheld,hydraulic,43,hydraulic:segment-1852:day-0,24,0.10576710191384686,0.10954844040175853,0.0037813384879116646
withheld,hydraulic,43,hydraulic:segment-1853:day-0,24,0.10384823614032894,0.10619588539295724,0.0023476492526283005
withheld,hydraulic,43,hydraulic:segment-1854:day-0,24,0.10034494665524334,0.10388466702309307,0.003539720367849733
withheld,hydraulic,43,hydraulic:segment-1855:day-0,24,0.09772330591963663,0.10165013077050507,0.003926824850868441
withheld,hydraulic,43,hydraulic:segment-1856:day-0,24,0.1098680180421489,0.11502266931991464,0.005154651277765751
withheld,hydraulic,43,hydraulic:segment-1857:day-0,24,0.1108049883308184,0.11310133110905844,0.0022963427782400486
withheld,hydraulic,43,hydraulic:segment-1858:day-0,24,0.09863856534896381,0.10223917393999235,0.003600608591028537
withheld,hydraulic,43,hydraulic:segment-1859:day-0,24,0.10739892034116987,0.10802250312421609,0.0006235827830462226
withheld,hydraulic,43,hydraulic:segment-1860:day-0,24,0.10634401902654811,0.10854498461856621,0.0022009655920181004
withheld,hydraulic,43,hydraulic:segment-1861:day-0,24,0.10424067091002429,0.10752909299547952,0.0032884220854552393
withheld,hydraulic,43,hydraulic:segment-1862:day-0,24,0.10347969110027308,0.1090303719149531,0.00555068081468002
withheld,hydraulic,43,hydraulic:segment-1863:day-0,24,0.11074027990669996,0.11563120137775156,0.004890921471051593
withheld,hydraulic,43,hydraulic:segment-1864:day-0,24,0.10386915128609933,0.10620570427835907,0.0023365529922597383
withheld,hydraulic,43,hydraulic:segment-1865:day-0,24,0.11275328049049924,0.1142693603046488,0.0015160798141495707
withheld,hydraulic,43,hydraulic:segment-1866:day-0,24,0.10597209291243462,0.11002050908597967,0.0040484161735450525
withheld,hydraulic,43,hydraulic:segment-1867:day-0,24,0.10025671133705469,0.10381818821181729,0.0035614768747626036
withheld,hydraulic,43,hydraulic:segment-1868:day-0,24,0.09706173658211299,0.09862908951573293,0.0015673529336199393
withheld,hydraulic,43,hydraulic:segment-1869:day-0,24,0.10654503198717005,0.11048761097746589,0.003942578990295834
withheld,hydraulic,43,hydraulic:segment-1870:day-0,24,0.10200847363287083,0.10690147690994249,0.004893003277071664
withheld,hydraulic,43,hydraulic:segment-1871:day-0,24,0.09961825505325064,0.10233340381824,0.002715148764989364
withheld,hydraulic,43,hydraulic:segment-1872:day-0,24,0.11126313698616244,0.11574792518461423,0.004484788198451786
withheld,hydraulic,43,hydraulic:segment-1873:day-0,24,0.10982534684134135,0.11532538331977538,0.005500036478434028
withheld,hydraulic,43,hydraulic:segment-1874:day-0,24,0.10711801644669561,0.11101131220612478,0.0038932957594291773
withheld,hydraulic,43,hydraulic:segment-1875:day-0,24,0.09769730972711521,0.09954773377554052,0.0018504240484253087
withheld,hydraulic,43,hydraulic:segment-1876:day-0,24,0.11667547200669515,0.1216774620279053,0.0050019900212101565
withheld,hydraulic,43,hydraulic:segment-1877:day-0,24,0.1072214215646939,0.11146782650138916,0.004246404936695258
withheld,hydraulic,43,hydraulic:segment-1878:day-0,24,0.10885032049347707,0.11228546851359682,0.003435148020119752
withheld,hydraulic,43,hydraulic:segment-1879:day-0,24,0.09846756185840383,0.09882094449982688,0.00035338264142305287
withheld,hydraulic,43,hydraulic:segment-1880:day-0,24,0.10217439782885843,0.10531642491401483,0.0031420270851564014
withheld,hydraulic,43,hydraulic:segment-1881:day-0,24,0.10004122605570112,0.10124540213762853,0.0012041760819274105
withheld,hydraulic,43,hydraulic:segment-1882:day-0,24,0.10160795137340783,0.10715707576380926,0.005549124390401422
withheld,hydraulic,43,hydraulic:segment-1883:day-0,24,0.10277311217800096,0.1081818504913072,0.005408738313306238
withheld,hydraulic,43,hydraulic:segment-1884:day-0,24,0.10011012425356029,0.10434734886883494,0.0042372246152746484
withheld,hydraulic,43,hydraulic:segment-1885:day-0,24,0.10510859440633438,0.10888632380979608,0.003777729403461702
withheld,hydraulic,43,hydraulic:segment-1886:day-0,24,0.10267924016913824,0.1072968615011813,0.004617621332043062
withheld,hydraulic,43,hydraulic:segment-1887:day-0,24,0.09987120740802728,0.1051535146557262,0.005282307247698917
withheld,hydraulic,43,hydraulic:segment-1888:day-0,24,0.10470453109839754,0.10886675124401882,0.004162220145621273
withheld,hydraulic,43,hydraulic:segment-1889:day-0,24,0.11061453425200174,0.11315151787865789,0.00253698362665615
withheld,hydraulic,43,hydraulic:segment-1890:day-0,24,0.10829527445307677,0.11328099028576384,0.004985715832687074
withheld,hydraulic,43,hydraulic:segment-1891:day-0,24,0.10089073446835609,0.1027466370426265,0.0018559025742704155
withheld,hydraulic,43,hydraulic:segment-1892:day-0,24,0.10234734444102642,0.10882841581768772,0.006481071376661304
withheld,hydraulic,43,hydraulic:segment-1893:day-0,24,0.10311575290022792,0.10587107588813419,0.0027553229879062613
withheld,hydraulic,43,hydraulic:segment-1894:day-0,24,0.1021850716123662,0.1085132794907155,0.006328207878349298
withheld,hydraulic,43,hydraulic:segment-1895:day-0,24,0.10346505682582097,0.10878917739484457,0.005324120569023608
withheld,hydraulic,43,hydraulic:segment-1896:day-0,24,0.10093844686399825,0.1068494642752014,0.0059110174112031455
withheld,hydraulic,43,hydraulic:segment-1897:day-0,24,0.09978481481037894,0.10314923977387427,0.00336442496349533
withheld,hydraulic,43,hydraulic:segment-1898:day-0,24,0.10742540439652178,0.11034936563068179,0.0029239612341600135
withheld,hydraulic,43,hydraulic:segment-1899:day-0,24,0.10244607529317298,0.10842871998622954,0.005982644693056552
withheld,hydraulic,43,hydraulic:segment-1900:day-0,24,0.10975063771054805,0.11571551228366969,0.005964874573121642
withheld,hydraulic,43,hydraulic:segment-1901:day-0,24,0.09967289338850857,0.10063548454726216,0.0009625911587535924
withheld,hydraulic,43,hydraulic:segment-1902:day-0,24,0.10931992419139638,0.11155508459964528,0.002235160408248893
withheld,hydraulic,43,hydraulic:segment-1903:day-0,24,0.10997222644105083,0.11386514116818847,0.003892914727137639
withheld,hydraulic,43,hydraulic:segment-1904:day-0,24,0.11898798115649407,0.12080751462777972,0.0018195334712856476
withheld,hydraulic,43,hydraulic:segment-1905:day-0,24,0.11342476123627554,0.11751451992604858,0.004089758689773043
withheld,hydraulic,43,hydraulic:segment-1906:day-0,24,0.1079198900059715,0.11231318206390825,0.004393292057936746
withheld,hydraulic,43,hydraulic:segment-1907:day-0,24,0.10287319775762833,0.10645296370076004,0.0035797659431317103
withheld,hydraulic,43,hydraulic:segment-1908:day-0,24,0.10394054414164375,0.10782344421430998,0.003882900072666229
withheld,hydraulic,43,hydraulic:segment-1909:day-0,24,0.1012773234770163,0.10298638531928536,0.0017090618422690579
withheld,hydraulic,43,hydraulic:segment-1910:day-0,24,0.10139492887802173,0.10334181281824995,0.0019468839402282112
withheld,hydraulic,43,hydraulic:segment-1911:day-0,24,0.1064343367030572,0.11239104033244698,0.005956703629389784
withheld,hydraulic,43,hydraulic:segment-1912:day-0,24,0.10329092361607721,0.10839166071228994,0.005100737096212726
withheld,hydraulic,43,hydraulic:segment-1913:day-0,24,0.10487871908056405,0.1071184388325698,0.0022397197520057505
withheld,hydraulic,43,hydraulic:segment-1914:day-0,24,0.10286705192056507,0.10529813896801463,0.0024310870474495566
withheld,hydraulic,43,hydraulic:segment-1915:day-0,24,0.10352785080588048,0.10751844967471544,0.00399059886883496
withheld,hydraulic,43,hydraulic:segment-1916:day-0,24,0.10375127624093765,0.10616725603913006,0.0024159797981924136
withheld,hydraulic,43,hydraulic:segment-1917:day-0,24,0.1051781575829048,0.1081078861848066,0.0029297286019017987
withheld,hydraulic,43,hydraulic:segment-1918:day-0,24,0.10074696530457257,0.10253861525401826,0.001791649949445695
withheld,hydraulic,43,hydraulic:segment-1919:day-0,24,0.10481290552895643,0.10878661458439062,0.003973709055434191
withheld,hydraulic,43,hydraulic:segment-1920:day-0,24,0.10339938435852174,0.10678030700855709,0.0033809226500353534
withheld,hydraulic,43,hydraulic:segment-1921:day-0,24,0.09792553073495511,0.10114171563391565,0.003216184898960542
withheld,hydraulic,43,hydraulic:segment-1922:day-0,24,0.10219061685197217,0.10581724458175117,0.0036266277297789945
withheld,hydraulic,43,hydraulic:segment-1923:day-0,24,0.09929440651731546,0.10200615129234794,0.0027117447750324847
withheld,hydraulic,43,hydraulic:segment-1924:day-0,24,0.11251198249317829,0.11405217668222586,0.0015401941890475779
withheld,hydraulic,43,hydraulic:segment-1925:day-0,24,0.10075282317701559,0.10151008874622017,0.0007572655692045793
withheld,hydraulic,43,hydraulic:segment-1926:day-0,24,0.09953907928439922,0.10216750604973243,0.0026284267653332166
withheld,hydraulic,43,hydraulic:segment-1927:day-0,24,0.10344404383294536,0.10471062714066066,0.0012665833077152994
withheld,hydraulic,43,hydraulic:segment-1928:day-0,24,0.1004321903124961,0.10374777066139171,0.0033155803488956054
withheld,hydraulic,43,hydraulic:segment-1929:day-0,24,0.1139132419672575,0.11485087385463073,0.0009376318873732387
withheld,hydraulic,43,hydraulic:segment-1930:day-0,24,0.09940041640367873,0.10171479651983087,0.0023143801161521343
withheld,hydraulic,43,hydraulic:segment-1931:day-0,24,0.10489066942655068,0.10837818251321152,0.003487513086660843
withheld,hydraulic,43,hydraulic:segment-1932:day-0,24,0.10481570534762123,0.10874738204857906,0.0039316767009578285
withheld,hydraulic,43,hydraulic:segment-1933:day-0,24,0.10550763080796524,0.1087987796721311,0.0032911488641658576
withheld,hydraulic,43,hydraulic:segment-1934:day-0,24,0.10177780654880722,0.10347846284729012,0.0017006562984829
withheld,hydraulic,43,hydraulic:segment-1935:day-0,24,0.11570846803750992,0.1188917758095301,0.0031833077720201802
withheld,hydraulic,43,hydraulic:segment-1936:day-0,24,0.0979488344539902,0.09930746334458884,0.0013586288905986371
withheld,hydraulic,43,hydraulic:segment-1937:day-0,24,0.1059325770982821,0.11128248826936768,0.005349911171085575
withheld,hydraulic,43,hydraulic:segment-1938:day-0,24,0.11690771705534161,0.1209946172788666,0.004086900223524981
withheld,hydraulic,43,hydraulic:segment-1939:day-0,24,0.10329869803409109,0.10678420596704659,0.0034855079329555033
withheld,hydraulic,43,hydraulic:segment-1940:day-0,24,0.10512190846879446,0.1085956586377016,0.003473750168907136
withheld,hydraulic,43,hydraulic:segment-1941:day-0,24,0.11894592482136682,0.12323453919327532,0.0042886143719085
withheld,hydraulic,43,hydraulic:segment-1942:day-0,24,0.10788369037852671,0.1092995103984126,0.0014158200198858828
withheld,hydraulic,43,hydraulic:segment-1943:day-0,24,0.10002551213486369,0.10272725832203404,0.0027017461871703535
withheld,hydraulic,43,hydraulic:segment-1944:day-0,24,0.09560993756368183,0.09908988054027171,0.003479942976589878
withheld,hydraulic,43,hydraulic:segment-1945:day-0,24,0.0994628739548455,0.1032886091866974,0.0038257352318518956
withheld,hydraulic,43,hydraulic:segment-1946:day-0,24,0.10004565175430888,0.10223203678188217,0.00218638502757329
withheld,hydraulic,43,hydraulic:segment-1947:day-0,24,0.09749134484176168,0.10204742336577359,0.004556078524011908
withheld,hydraulic,43,hydraulic:segment-1948:day-0,24,0.11880269492525689,0.12391409005280421,0.005111395127547325
withheld,hydraulic,43,hydraulic:segment-1949:day-0,24,0.10412700774859654,0.10924331241948085,0.0051163046708843085
withheld,hydraulic,43,hydraulic:segment-1950:day-0,24,0.10288225358536758,0.11000628487339396,0.007124031288026383
withheld,hydraulic,43,hydraulic:segment-1951:day-0,24,0.10153161521627337,0.1031243251291536,0.0015927099128802275
withheld,hydraulic,43,hydraulic:segment-1952:day-0,24,0.09917117791842185,0.10195865588307337,0.002787477964651522
withheld,hydraulic,43,hydraulic:segment-1953:day-0,24,0.10428229068344659,0.10793655477348876,0.0036542640900421725
withheld,hydraulic,43,hydraulic:segment-1954:day-0,24,0.1053411421749774,0.10684031006058611,0.001499167885608707
withheld,hydraulic,43,hydraulic:segment-1955:day-0,24,0.09964437902891563,0.10299360142499356,0.0033492223960779333
withheld,hydraulic,43,hydraulic:segment-1956:day-0,24,0.10489643528854986,0.107815962180393,0.0029195268918431327
withheld,hydraulic,43,hydraulic:segment-1957:day-0,24,0.09751622862636396,0.1025604171651288,0.005044188538764843
withheld,hydraulic,43,hydraulic:segment-1958:day-0,24,0.10230610415660672,0.10622353168950957,0.003917427532902848
withheld,hydraulic,43,hydraulic:segment-1959:day-0,24,0.09968331439701109,0.10443178132813817,0.004748466931127085
withheld,hydraulic,43,hydraulic:segment-1960:day-0,24,0.11244507235879764,0.11430029004637013,0.0018552176875724913
withheld,hydraulic,43,hydraulic:segment-1961:day-0,24,0.104314353912436,0.10925555561224096,0.004941201699804956
withheld,hydraulic,43,hydraulic:segment-1962:day-0,24,0.10520923075298147,0.1057518443526257,0.0005426135996442344
withheld,hydraulic,43,hydraulic:segment-1963:day-0,24,0.10176781960353624,0.10749310852671963,0.005725288923183386
withheld,hydraulic,43,hydraulic:segment-1964:day-0,24,0.10020110535398359,0.10350688171553146,0.0033057763615478714
withheld,hydraulic,43,hydraulic:segment-1965:day-0,24,0.09828235153593981,0.1003012984778966,0.002018946941956784
withheld,hydraulic,43,hydraulic:segment-1966:day-0,24,0.0992234586625424,0.10257562239603557,0.003352163733493174
withheld,hydraulic,43,hydraulic:segment-1967:day-0,24,0.09805937917168622,0.09880119995722306,0.0007418207855368342
withheld,hydraulic,43,hydraulic:segment-1968:day-0,24,0.09840848821845123,0.10120707156215807,0.002798583343706834
withheld,hydraulic,43,hydraulic:segment-1969:day-0,24,0.0979023022467962,0.10104096964670424,0.003138667399908035
withheld,hydraulic,43,hydraulic:segment-1970:day-0,24,0.10344816852687884,0.10534890360424029,0.0019007350773614512
withheld,hydraulic,43,hydraulic:segment-1971:day-0,24,0.10194081635678069,0.1044097101260129,0.0024688937692322055
withheld,hydraulic,43,hydraulic:segment-1972:day-0,24,0.10281687615242205,0.10745236428664875,0.004635488134226706
withheld,hydraulic,43,hydraulic:segment-1973:day-0,24,0.10744969126875178,0.1112554278081375,0.0038057365393857207
withheld,hydraulic,43,hydraulic:segment-1974:day-0,24,0.10630654378290863,0.10735416299961328,0.0010476192167046539
withheld,hydraulic,43,hydraulic:segment-1975:day-0,24,0.09703198753529077,0.09956909311899965,0.0025371055837088846
withheld,hydraulic,43,hydraulic:segment-1976:day-0,24,0.09914512957249057,0.10416053236853393,0.005015402796043358
withheld,hydraulic,43,hydraulic:segment-1977:day-0,24,0.10001808385661301,0.10410666793624834,0.004088584079635332
withheld,hydraulic,43,hydraulic:segment-1978:day-0,24,0.11344253910392929,0.1151590418019631,0.001716502698033806
withheld,hydraulic,43,hydraulic:segment-1979:day-0,24,0.09916884606839113,0.09934986749908215,0.00018102143069101406
withheld,hydraulic,43,hydraulic:segment-1980:day-0,24,0.10119061435818526,0.10603471490640523,0.004844100548219973
withheld,hydraulic,43,hydraulic:segment-1981:day-0,24,0.09776163413932186,0.09887973213803568,0.0011180979987138184
withheld,hydraulic,43,hydraulic:segment-1982:day-0,24,0.11963468408431988,0.12296850468019316,0.0033338205958732825
withheld,hydraulic,43,hydraulic:segment-1983:day-0,24,0.10897683319656086,0.11103905361755098,0.0020622204209901213
withheld,hydraulic,43,hydraulic:segment-1984:day-0,24,0.10169220518756661,0.10552033532485963,0.003828130137293023
withheld,hydraulic,43,hydraulic:segment-1985:day-0,24,0.11750143483588268,0.1238843824789567,0.006382947643074011
withheld,hydraulic,43,hydraulic:segment-1986:day-0,24,0.09818241104245429,0.10188679022355236,0.0037043791810980747
withheld,hydraulic,43,hydraulic:segment-1987:day-0,24,0.0989749309701939,0.10115397724574153,0.0021790462755476303
withheld,hydraulic,43,hydraulic:segment-1988:day-0,24,0.10252196798281102,0.10498870994661705,0.0024667419638060295
withheld,hydraulic,43,hydraulic:segment-1989:day-0,24,0.10451760908802521,0.10894779391161294,0.0044301848235877295
withheld,hydraulic,43,hydraulic:segment-1990:day-0,24,0.10388243744825361,0.10814888942460146,0.004266451976347854
withheld,hydraulic,43,hydraulic:segment-1991:day-0,24,0.09888293117052957,0.10351145970760889,0.004628528537079318
withheld,hydraulic,43,hydraulic:segment-1992:day-0,24,0.09773473222326742,0.10041795962060567,0.002683227397338242
withheld,hydraulic,43,hydraulic:segment-1993:day-0,24,0.09678345273140951,0.0994777265492012,0.0026942738177916925
withheld,hydraulic,43,hydraulic:segment-1994:day-0,24,0.1052827951876956,0.11023459609223481,0.004951800904539214
withheld,hydraulic,43,hydraulic:segment-1995:day-0,24,0.11104510948023236,0.11637378986069868,0.005328680380466327
withheld,hydraulic,43,hydraulic:segment-1996:day-0,24,0.11924486011431801,0.1218891376956587,0.0026442775813406982
withheld,hydraulic,43,hydraulic:segment-1997:day-0,24,0.10892819691337344,0.11351158002326138,0.004583383109887942
withheld,hydraulic,43,hydraulic:segment-1998:day-0,24,0.10519716672605703,0.10844387433443037,0.0032467076083733393
withheld,hydraulic,43,hydraulic:segment-1999:day-0,24,0.1046815459854985,0.1067596547792992,0.002078108793800701
withheld,hydraulic,43,hydraulic:segment-2000:day-0,24,0.104621161049731,0.11157986437604486,0.0069587033263138615
withheld,hydraulic,43,hydraulic:segment-2001:day-0,24,0.1032023334979072,0.10758757861534089,0.004385245117433698
withheld,hydraulic,43,hydraulic:segment-2002:day-0,24,0.1268559923493489,0.1291665226239354,0.0023105302745864975
withheld,hydraulic,43,hydraulic:segment-2003:day-0,24,0.10555403379808308,0.10956928819980376,0.00401525440172068
withheld,hydraulic,43,hydraulic:segment-2004:day-0,24,0.11053212792128977,0.1143882468572927,0.0038561189360029197
withheld,hydraulic,43,hydraulic:segment-2005:day-0,24,0.10230173397656946,0.10431842857080986,0.0020166945942404063
withheld,hydraulic,43,hydraulic:segment-2006:day-0,24,0.10183350464410205,0.10649455048475412,0.004661045840652064
withheld,hydraulic,43,hydraulic:segment-2007:day-0,24,0.09723663258183587,0.10050448923597091,0.0032678566541350373
withheld,hydraulic,43,hydraulic:segment-2008:day-0,24,0.09681531044065325,0.09957266489417452,0.0027573544535212657
withheld,hydraulic,43,hydraulic:segment-2009:day-0,24,0.09973253208510137,0.10336545455643571,0.0036329224713343433
withheld,hydraulic,43,hydraulic:segment-2010:day-0,24,0.09644384552635946,0.09936409215830815,0.002920246631948689
withheld,hydraulic,43,hydraulic:segment-2011:day-0,24,0.11395456006922251,0.11938805549014146,0.005433495420918949
withheld,hydraulic,43,hydraulic:segment-2012:day-0,24,0.10479034086980694,0.1071896761994181,0.0023993353296111603
withheld,hydraulic,43,hydraulic:segment-2013:day-0,24,0.09889607178930289,0.10562317551631879,0.006727103727015904
withheld,hydraulic,43,hydraulic:segment-2014:day-0,24,0.10083408171100214,0.10404468684872895,0.0032106051377268074
withheld,hydraulic,43,hydraulic:segment-2015:day-0,24,0.1012345038661094,0.10529522017020883,0.004060716304099432
withheld,hydraulic,43,hydraulic:segment-2016:day-0,24,0.10187978476102329,0.10631170431414654,0.004431919553123248
withheld,hydraulic,43,hydraulic:segment-2017:day-0,24,0.09767947090014913,0.10105048819972817,0.003371017299579046
withheld,hydraulic,43,hydraulic:segment-2018:day-0,24,0.10500734120055147,0.11035380940478798,0.00534646820423651
withheld,hydraulic,43,hydraulic:segment-2019:day-0,24,0.1021228219744353,0.1069390481131329,0.004816226138697602
withheld,hydraulic,43,hydraulic:segment-2020:day-0,24,0.10838247221382284,0.11311867856305957,0.0047362063492367296
withheld,hydraulic,43,hydraulic:segment-2021:day-0,24,0.11269666564291628,0.11510424032411914,0.0024075746812028676
withheld,hydraulic,43,hydraulic:segment-2022:day-0,24,0.11119557499636216,0.11550189221129833,0.00430631721493617
withheld,hydraulic,43,hydraulic:segment-2023:day-0,24,0.10495778571751324,0.10993868323160236,0.0049808975140891165
withheld,hydraulic,43,hydraulic:segment-2024:day-0,24,0.1026877511692168,0.10836660798817903,0.005678856818962227
withheld,hydraulic,43,hydraulic:segment-2025:day-0,24,0.11314366801025358,0.1185711137178758,0.005427445707622228
withheld,hydraulic,43,hydraulic:segment-2026:day-0,24,0.10112136685078121,0.10510686306644137,0.0039854962156601614
withheld,hydraulic,43,hydraulic:segment-2027:day-0,24,0.10277223646185688,0.10995294851162499,0.007180712049768112
withheld,hydraulic,43,hydraulic:segment-2028:day-0,24,0.10145839452533426,0.1070201498673653,0.005561755342031044
